t,qx,qy,qz,qw
6.852,0.012197482803280778,-0.20205996901379888,0.41975422282381286,0.8847764592014093
6.868,0.010359849398972493,-0.20098373198502975,0.4199237490255738,0.8849645518336354
6.892,0.007617171779445453,-0.19937039933598857,0.42015680950711165,0.8852466763493075
6.912,0.005350621812011288,-0.198023212785036,0.42033747428978296,0.8854798618558207
6.928,0.003549635606781887,-0.1969441944702025,0.42047377011520387,0.8856648310713533
6.948,0.0013109263843818302,-0.19559628947794044,0.42063602356792723,0.8858926056195743
6.964,-0.0004677534072545653,-0.19451986368098306,0.42076215705616804,0.8860705451766933
6.988,-0.003112920512689628,-0.19292703260094501,0.42094937148608896,0.88632448711696
7.008,-0.005303958451224169,-0.19168671580308339,0.42111622262050497,0.8865039188042053
7.032,-0.007917088252755528,-0.1902867397284444,0.4213270440655795,0.8866858509844839
7.052,-0.01008006174098559,-0.18917616730204995,0.4215089925495789,0.8868150535935009
7.068,-0.011800398894532512,-0.1883133946373368,0.4216580462515916,0.8869065948663271
7.092,-0.014352941886263269,-0.18704810260917146,0.4219237815990455,0.8870103285140931
7.112,-0.0164576866110468,-0.18602340675512433,0.42215388448221863,0.8870797791107651
7.136,-0.018958392794402156,-0.18482253974490973,0.4224363036860792,0.8871464239193759
7.152,-0.020613501377860905,-0.18403003242727584,0.422620375969087,0.8871865917277539
7.172,-0.022664765113615242,-0.18304147471144352,0.42284883270194684,0.8872322084101804
7.192,-0.024696500138401162,-0.18204357595762305,0.4230742966448172,0.8872758076562035
7.208,-0.02630861278722519,-0.18122800956758886,0.4232491694593852,0.88731302593466
7.228,-0.028309647761447475,-0.1801810658421474,0.42346312953302423,0.8873625669824639
7.252,-0.03068761232960985,-0.1788781604890713,0.42372620622118357,0.887421532481017
7.268,-0.03225692882925085,-0.177977856300109,0.4238964599226333,0.887465584952105
7.284,-0.033810789662028475,-0.17704974150445255,0.4240699447611957,0.8875105078171599
7.304,-0.03572773923536163,-0.17584575688367027,0.4242907223455033,0.887569254405914
7.32,-0.03724139368307771,-0.17484737211955131,0.4244651023218994,0.8876208942844286
7.34,-0.03911049280882591,-0.17355969282889766,0.4246795391540115,0.8876906507344358
7.356,-0.040583104651223806,-0.17251321106687204,0.4248712652742709,0.8877367918299347
7.376,-0.04241497510955805,-0.17123463363273342,0.42511605864006213,0.8877815084903821
7.4,-0.04461348465166088,-0.1697529324628321,0.42541864572294374,0.8878133558235997
7.42,-0.046444550355055465,-0.1685437845758334,0.4256824059552057,0.8878233978012515
7.436,-0.04790568871460555,-0.16757788701087786,0.42590043080651635,0.8878240365143155
7.456,-0.049728406610792024,-0.16635876218568685,0.4261683566427798,0.8878245207339063
7.472,-0.05118443718370995,-0.16536963588724013,0.4263796744223524,0.8878251011073055
7.496,-0.053361317088036736,-0.16385032094562463,0.42666692324786804,0.8878406268981184
7.512,-0.054809894939520744,-0.16281158639825657,0.42684896178671666,0.8878559717503757
7.532,-0.05661371742255217,-0.16148618874855827,0.4270708820014014,0.8878781220356821
7.556,-0.058768702580048814,-0.15985506931003557,0.427334375483318,0.887906486035114
7.572,-0.06020339101488017,-0.1587418178890871,0.42750102762190484,0.8879298724256285
7.596,-0.062348173771054546,-0.15703434086452334,0.4277491858993527,0.887965964989143
7.612,-0.06377036133047685,-0.15587234326401556,0.4279175151192628,0.8879886000818483
7.632,-0.06554385043531245,-0.1543952929138095,0.4281276794228482,0.8880162089219877
7.648,-0.06696173022018068,-0.15319535023595948,0.42828722244215994,0.8880413089742961
7.672,-0.06908140809037813,-0.15136769957267,0.4285343499350146,0.8880731329727879
7.692,-0.07084495730391013,-0.14983499671099815,0.42874931911122516,0.8880903597871577
7.712,-0.07263168719293794,-0.14835448187079558,0.4289900271643935,0.8880783424438679
7.728,-0.07407947349347645,-0.14721364331654888,0.4291949828601022,0.8880495715421036
7.744,-0.07553672357085701,-0.14609643752546186,0.4293948200790485,0.8880147086753859
7.764,-0.07737046394636482,-0.1447197079851157,0.42965907850696833,0.8879544434744218
7.788,-0.07958310678627044,-0.14308168118140915,0.4299964276609358,0.8878610442087097
7.804,-0.08106005254050556,-0.1419891682432263,0.43023138758549,0.8877889935789873
7.82,-0.0825325780779736,-0.14089169339916705,0.4304742043374669,0.8877104616297722
7.84,-0.08436230026563493,-0.1395095931952882,0.4307910576814683,0.8876030308206806
7.86,-0.08617171785146123,-0.1381041098826649,0.43110833976525165,0.8874949516819199
7.88,-0.08795675438038661,-0.13666850013199866,0.43141709251007343,0.8873920344023226
7.9,-0.08971600910908545,-0.13520687602855075,0.43173872791762147,0.8872833871994971
7.92,-0.09144459122882527,-0.13371898908465385,0.4320827110172075,0.8871649505775077
7.936,-0.09280521907342594,-0.13251421349800785,0.4323738780490008,0.8870625705747063
7.952,-0.0941465755624214,-0.13130247689599783,0.4326769112743155,0.886953647222313
7.976,-0.09612190825891052,-0.12947545380862538,0.4331545401156952,0.8867772155343623
8.004,-0.0983949858042889,-0.1273742128702447,0.4337461402647257,0.8865430178337159
8.024,-0.10003256813303656,-0.12594642756845945,0.43420787495331037,0.8863376918669219
8.048,-0.10199869388433348,-0.12428587886629294,0.43479401229657366,0.8860606376718075
8.064,-0.10330353625533516,-0.12319388375715401,0.43519499573950965,0.8858650924860172
8.084,-0.10491868141839654,-0.12182603517933226,0.4357095289657507,0.8856114801708211
8.108,-0.10682171396304671,-0.12015905429339514,0.4363415145631844,0.8853005172064571
8.124,-0.10806147880122957,-0.11901997905297824,0.4367661535116419,0.8850945082487885
8.148,-0.10987610406276373,-0.1172587045170054,0.43741551478185464,0.8847854572714832
8.172,-0.11163528782950806,-0.11542181579482938,0.4380796938161292,0.8844781222934878
8.192,-0.11305726660749495,-0.11382920746413129,0.4386421931897239,0.884225080140254
8.216,-0.11471337627666715,-0.11184644745962224,0.4393417841195687,0.8839174227384049
8.232,-0.11578904834160732,-0.110478972962647,0.4398136567863426,0.8837144562139339
8.248,-0.11684445085732836,-0.10907605564182637,0.44028840652168005,0.8835133883943527
8.268,-0.11813569568609994,-0.10726933519472098,0.4408872658859203,0.8832642107044084
8.288,-0.11939499658653252,-0.10540253358005247,0.44149791949123174,0.883014568277286
8.304,-0.12038204822406515,-0.10386708179333379,0.44199016981921746,0.8828162218538438
8.324,-0.12159520153653373,-0.10190596791408134,0.44260946776581755,0.8825682068321087
8.344,-0.1228330978304305,-0.09995674332137357,0.4432452885326929,0.8823005688174154
8.368,-0.12434872788293959,-0.09763879038889953,0.4440060565109351,0.8819652386953216
8.384,-0.1253705349774362,-0.09608732316366307,0.4445155460763778,0.8817343049825911
8.404,-0.12665195841550925,-0.09412620680635746,0.44515521046195844,0.8814399453282864
8.424,-0.12793397235261625,-0.09213097147551834,0.445805049450488,0.8811371293377128
8.44,-0.1289569859714676,-0.09050371261482347,0.4463246775416243,0.8808935554250884
8.46,-0.13022972926032886,-0.08842833239232413,0.4469746982425247,0.8805874554966691
8.484,-0.13174694063836212,-0.085868542438182,0.4477566448418457,0.880217770811262
8.508,-0.13325080871027561,-0.08323104533173811,0.44854404816191795,0.8798437656365832
8.524,-0.13424290057656205,-0.08142515091765246,0.44906635142410545,0.879595475466689
8.54,-0.1352240235458719,-0.07957935650961469,0.44958529517311097,0.8793489931976314
8.56,-0.1364302810549731,-0.07720767957334158,0.4502286646888785,0.8790448806054392
8.58,-0.13761122427899342,-0.0747592434070097,0.45086374274262714,0.8787468873104235
8.608,-0.139218120022919,-0.07119840836617078,0.4517418441933864,0.8783384358595304
8.628,-0.14033133046705784,-0.06856399430195016,0.45236962054826607,0.8780477337706222
8.652,-0.14161717818118766,-0.06530349026678206,0.45311103428815247,0.8777074795222466
8.672,-0.1426757690639875,-0.06253626299560287,0.4537204780589796,0.8774226852107687
8.688,-0.14354590209157017,-0.06031658538269856,0.45420600605968625,0.8771849221115222
8.708,-0.1446502556093863,-0.05752183699732911,0.4548090558067919,0.8768787057379867
8.724,-0.14553860463029053,-0.055263680780912997,0.45528437726738824,0.8766302390204549
8.74,-0.14642266478989832,-0.05298358546924068,0.45575749102173413,0.8763779163604152
8.756,-0.1472974026927171,-0.05067340402381403,0.4562157267309811,0.8761294949765941
8.776,-0.14837121490747424,-0.04774102276354809,0.45676943640836565,0.8758244454772626
8.8,-0.14962051825060288,-0.04415504177998649,0.4574203693033698,0.8754602438433156
8.82,-0.15061976000412852,-0.04110935063064204,0.4579524697032338,0.8751589825167393
8.84,-0.15157684320153833,-0.03801212221098588,0.45848060204914526,0.8748571750375753
8.86,-0.1524899230658172,-0.034869439573821534,0.4590027008629168,0.8745555820802566
8.876,-0.15318737723125658,-0.03232786701065674,0.4594155972505156,0.8743145003226825
8.896,-0.15401770440098986,-0.02911502123218865,0.4599256590464246,0.8740133010546296
8.916,-0.15479867880804205,-0.025862402870656824,0.4604149286485447,0.8737199772436224
8.932,-0.15538417792871723,-0.023233141247156378,0.460804924715168,0.8734842870684365
8.952,-0.1560715297615471,-0.0199199660525864,0.4612924439028001,0.8731862079468139
8.972,-0.15676134708176961,-0.016618792037998268,0.46178909647508576,0.8728691346296023
8.996,-0.15760773695967434,-0.012702814649647762,0.462380612452282,0.872469259618171
9.016,-0.15831520445473957,-0.009453895539991226,0.4628812059490584,0.8721169125046929
9.036,-0.15901087533706665,-0.006212253948016148,0.46340392201988895,0.8717417934698382
9.056,-0.1596861757013856,-0.002973848120495091,0.46395697614116965,0.8713411535140324
9.076,-0.1603426934911402,0.00026156477096473535,0.4645157953516371,0.8709277972924696
9.1,-0.16109871654437563,0.004144298399349562,0.46519496316634507,0.8704158055568586
9.12,-0.1617000077041827,0.007369635389848345,0.46577886738512186,0.8699705987446478
9.144,-0.16238052660775504,0.011237321978719713,0.4664832729055286,0.8694248922550359
9.164,-0.1629121419187018,0.014455137764563942,0.46707227979408467,0.8689615460166374
9.188,-0.1635012101767879,0.018308713244064953,0.46781291865368135,0.8683796510920765
9.204,-0.16386668574912888,0.020872972554260176,0.4683068448589735,0.8679865940074067
9.22,-0.16421090751317705,0.023432768192172056,0.4687997026499578,0.8675900656553542
9.236,-0.164532976001795,0.025984926914758028,0.46929448980821853,0.8671887713853723
9.252,-0.16483397052459856,0.028532464388176432,0.4697931149301137,0.8667814544631733
9.268,-0.16511403949087738,0.03107368229325884,0.4702894960066756,0.8663714966326683
9.284,-0.16537294456148735,0.033605961766481104,0.47078473096335244,0.8659585241988076
9.304,-0.16570629761279326,0.03674170189437091,0.4714083606575896,0.8654280026527276
9.324,-0.1660904089491836,0.03982277206995724,0.47205024729120004,0.8648680170477309
9.344,-0.16650728354196018,0.042864270889877036,0.47269010473030304,0.8642927997493741
9.368,-0.16703829940355486,0.04647604711852261,0.47346630291142106,0.8635785103764427
9.384,-0.16739463070415464,0.04886546802443006,0.47398348088105374,0.8630937744521465
9.408,-0.16790944144955244,0.052431686171147324,0.4747541996813517,0.8623605902650405
9.428,-0.16830609197111515,0.05538899340060913,0.4753917570589133,0.8617469443728345
9.448,-0.1686636097857565,0.058330425226655734,0.4760270386645904,0.8611320495064251
9.472,-0.16902547250804437,0.06184327046965259,0.4767881668556832,0.8603945859240671
9.488,-0.16922118733226796,0.06417656503614556,0.47729596248960554,0.8599035541554296
9.504,-0.16937667918540214,0.06650231681646852,0.47780319418530504,0.8594143878435404
9.52,-0.1694907003379504,0.06881925825603964,0.47831110694802587,0.8589268287591172
9.54,-0.1695715351911266,0.07169980629572795,0.4789504712743843,0.8583187509871404
9.556,-0.16958226574756363,0.07399222661117945,0.4794629194431754,0.8578358318606596
9.58,-0.16950355240761383,0.07741056861981656,0.4802355229632079,0.8571172568974506
9.6,-0.16934685119203174,0.08023477718798742,0.480889893408463,0.8565214153414584
9.62,-0.16909987730904286,0.08303212428709744,0.4815310768768202,0.8559431755860248
9.64,-0.1688208426525933,0.08578917421031262,0.4821785174391393,0.8553616884070591
9.656,-0.1686144610415203,0.08795329392553913,0.48270092676069687,0.8548878270976197
9.684,-0.16827679410240537,0.09166118360494536,0.4836231263491598,0.8540432188402539
9.704,-0.168041414525809,0.09425930531057278,0.4842892079280655,0.8534291004242476
9.724,-0.1677992890646909,0.09682195636317238,0.48495968829055625,0.8528088930636915
9.74,-0.16760660473022052,0.09884757750489406,0.48551980187013555,0.8522955499497847
9.76,-0.16736065352661833,0.1013513064986196,0.48622610085023693,0.8516469357510431
9.776,-0.16715322833586854,0.10333526715930474,0.48679299430347656,0.8511252560669713
9.796,-0.16687178173182116,0.10579693920582693,0.4875026187256386,0.8504716414154976
9.812,-0.16662523354100675,0.10775161122291382,0.48806365146214475,0.84995264217938
9.832,-0.166286605205186,0.11017766780635374,0.48876433672260805,0.8493050509647264
9.848,-0.16599287206389624,0.1121037123533585,0.4893231602551075,0.848788530164333
9.868,-0.16558080437350833,0.11449371678435057,0.4900027809099456,0.8481576862473433
9.884,-0.1652215130977946,0.11639239845666383,0.4905482226564167,0.8476538812745513
9.9,-0.16483676514559398,0.11827958278822513,0.4910917141042254,0.847152707302499
9.924,-0.16422346043239017,0.1210851201389652,0.49190484882421776,0.8464033721741466
9.948,-0.16367673623258003,0.12384393797682332,0.4927075426509997,0.8456428811605148
9.972,-0.16323199305713734,0.12655526260280126,0.49349130232569954,0.8448700589315589
9.992,-0.16291889707162083,0.12878612570689213,0.49413083662598906,0.8442193335251659
10.008,-0.16270028349169058,0.13055691550694234,0.4946390538377734,0.8436917185699461
10.024,-0.1625029404298233,0.13231958488632445,0.49514520234828435,0.8431580814999335
10.04,-0.16232340541042975,0.13407658348801638,0.495653681965851,0.842616169658426
10.056,-0.16215703679195764,0.13582916464967631,0.4961592097877343,0.842069814203213
10.072,-0.16199933959276736,0.13757761819545947,0.49666189346649425,0.8415198016217137
10.092,-0.1618127317683034,0.13975954708229513,0.4972854983503667,0.8408275934860002
10.112,-0.16163303724465175,0.14194438897236478,0.4979051644817502,0.8401291560782379
10.128,-0.16148741815899853,0.143695279392068,0.49840065576358383,0.8395655226313227
10.144,-0.16133049862933993,0.14544785575590088,0.49889124417241515,0.839002334893127
10.164,-0.161110361137666,0.14764322356879023,0.49948801764995865,0.8383058214592224
10.188,-0.1608048096242121,0.15028499056737962,0.5001763774700415,0.8374842244680374
10.204,-0.16057319480181595,0.1520485377657865,0.500627873631761,0.8369403941842967
10.22,-0.16031435288341597,0.1538149335730236,0.5010731448386143,0.836400608554919
10.24,-0.15993337330413632,0.15601864694766626,0.5016066848709345,0.8357453150338148
10.256,-0.15958853383469232,0.15778483854322203,0.5020307918446527,0.8352248371751249
10.272,-0.15924480834688112,0.15955279757977422,0.5024476210230909,0.8347037701647627
10.292,-0.1588476368871486,0.16176544442792415,0.5029574634405505,0.834046257238681
10.308,-0.15854173012941314,0.16353996617496047,0.5033690855338067,0.8335099057599282
10.332,-0.15807637751347411,0.16621861117211578,0.5039728037016243,0.8327032156184788
10.352,-0.1576639026259181,0.1684684307301337,0.5044631960484084,0.8320320699881203
10.372,-0.15721532984254732,0.17073508562936088,0.5049455769063654,0.8313620360350427
10.392,-0.15671635740381373,0.1730229089944422,0.5054186809267647,0.8306954997202226
10.412,-0.1561541444157461,0.17532974332445384,0.5058765492215461,0.8300387227324205
10.432,-0.1555095502725228,0.17765664973462136,0.5063195798939176,0.8293945849806077
10.452,-0.15476944651811975,0.180005809264648,0.5067577488170043,0.8287586567085595
10.472,-0.1539240729838216,0.1823771506022706,0.507181345334843,0.8281382962033617
10.488,-0.15316349650018837,0.18428725858989217,0.5075025874937553,0.8276595153493992
10.508,-0.15210187094859065,0.18669062816543563,0.5078880020898918,0.8270800490534586
10.536,-0.15041805560752383,0.19008056424913425,0.5083989616879683,0.8263015692812028
10.556,-0.14908715035966172,0.19251494510996406,0.5087435592771359,0.8257669213530985
10.576,-0.14766181830267788,0.19495805319656978,0.5090680256350771,0.8252497138353669
10.596,-0.14616388829189322,0.19741114793325681,0.5093629256096412,0.8247510936309548
10.62,-0.14436131993532358,0.20037757990167596,0.5096483746624224,0.8241766612706465
10.636,-0.1431896281908552,0.20236855291527636,0.5098223282386455,0.823786921963968
10.656,-0.1417313282139946,0.20486977582601387,0.5100143169412018,0.8233018899958237
10.672,-0.14055953677919536,0.20687773899154507,0.5101530455933421,0.8229146297168387
10.692,-0.13909194423834048,0.2093891486311198,0.5103167749300872,0.8224271424925664
10.708,-0.13792291094287834,0.21139492050013872,0.5104450574391975,0.8220312047359742
10.728,-0.13647078858413034,0.2138895670618487,0.5106486107693887,0.8215016575057008
10.744,-0.13530840500841426,0.21587207755551147,0.5108067250908612,0.8210769581883879
10.764,-0.13385325325039993,0.21833281323692771,0.511009098810315,0.8205387194955537
10.784,-0.13239457348778408,0.22076822909021682,0.5112168537903921,0.8199941428668929
10.8,-0.13122296198612785,0.22269754619620405,0.5113882703225053,0.8195537652541981
10.816,-0.13004601132059626,0.22461026797851824,0.5115605413100507,0.8191117597939793
10.836,-0.1285610886147423,0.22697528421321173,0.5117783497751373,0.8185579927848494
10.852,-0.1273559406382496,0.22884593941763426,0.5119399425387199,0.8181243766259868
10.876,-0.12550725220327053,0.2316127187007074,0.5121425420141196,0.81750443108265
10.896,-0.12394851512832242,0.23387931479574248,0.5123141144742789,0.8169892776643972
10.912,-0.12268859305307626,0.23566523561876437,0.5124535684971183,0.8165786832816408
10.928,-0.1214127977829161,0.23742468302158626,0.5125911663112559,0.8161732344584025
10.948,-0.11979404517246192,0.239583816489093,0.5127688067784103,0.8156697446962122
10.968,-0.11815433926764668,0.2417007481702374,0.5129587983385304,0.81516475123331
10.988,-0.1165486729647705,0.24378923643892259,0.5131484340301434,0.8146544664329102
11.004,-0.11530723427945866,0.24544581180324895,0.5132906089967214,0.8142440333873139
11.028,-0.11348514502378489,0.24790574677702484,0.5135134779888291,0.8136140181300175
11.048,-0.1119805586043113,0.24992528922219784,0.513710461117279,0.8130801107151373
11.064,-0.11077492440638194,0.25151880904990365,0.5138769117608102,0.8126485860296878
11.084,-0.10925241243836027,0.2534825941550312,0.5140968027158213,0.8121052655131624
11.108,-0.10738805221764838,0.25579358042186234,0.514375899809329,0.811452330177939
11.124,-0.10611526663184297,0.25730274269669345,0.514569525557467,0.8110197606445698
11.144,-0.10448302557715988,0.2591570309467575,0.5148387352594355,0.8104702384132122
11.164,-0.10280172936489865,0.26097124268998184,0.51512153463298,0.8099232182656553
11.188,-0.1007149788719231,0.26309260339433554,0.5154788726239301,0.8092714667825507
11.212,-0.09855444527407112,0.26515319986490776,0.5158589694051269,0.8086224864560724
11.232,-0.0967100204640852,0.26682956449002027,0.5161990302916577,0.8080765536642273
11.256,-0.09444489305582539,0.26879377888956785,0.5166279911053316,0.8074190890810108
11.272,-0.09290338398884972,0.2700705294534593,0.5169247574174173,0.806981824784854
11.292,-0.0909357690197928,0.27162611064265285,0.5173066861288717,0.8064389216898508
11.312,-0.0889310890304824,0.27314196235816357,0.5176960209580659,0.805900465124056
11.336,-0.0865563641702053,0.27494778922677904,0.5181583922321812,0.805247533110349
11.356,-0.08458259277387857,0.2764356343285477,0.5185319973411949,0.8047072093664707
11.376,-0.08259152054037235,0.27789743807023376,0.5189007070766527,0.8041726872035506
11.392,-0.08097897012088684,0.2790425835022616,0.5191980656760076,0.8037481020747956
11.412,-0.07893227360344887,0.28043940564876174,0.5195669509999818,0.8032270036370428
11.432,-0.07684604006874145,0.28179083023911794,0.5199308398072148,0.8027207085507801
11.456,-0.07429095775975386,0.28334864970584644,0.5203824028630308,0.8021200353410394
11.476,-0.07212548866623067,0.2845955190644283,0.520773927182791,0.8016219939470968
11.496,-0.06993433673648296,0.2857957085809258,0.5211760331201664,0.8011276702268385
11.512,-0.06816990259281708,0.2867239548477875,0.5215093802478601,0.8007310437409196
11.532,-0.06595418952273643,0.2878464927242038,0.5219416711296604,0.8002320497512901
11.556,-0.06329145938918528,0.2891395624051502,0.5224833119691612,0.7996272214815361
11.58,-0.06064668948792213,0.2903776265077732,0.5230812735979322,0.7989923618464903
11.6,-0.05846343590492499,0.29137305648462475,0.5235977071422329,0.7984542627429546
11.628,-0.05553595272771239,0.29277586133229727,0.5243287195241385,0.7976700112564933
11.644,-0.053949137592910645,0.29359477663085726,0.5247519076230244,0.7971994939374053
11.668,-0.05165430581385098,0.2948309922654522,0.5253961577561762,0.7964705870939023
11.688,-0.04980693469734415,0.29586017138897935,0.5259394473255263,0.7958478032819204
11.708,-0.048007922722238666,0.29688226694551184,0.5264907640401577,0.7952129490328992
11.724,-0.046593595686378275,0.297691728107704,0.5269205621527855,0.7947096281270636
11.74,-0.04520899595129839,0.29849939202498793,0.5273682232673945,0.794189534515269
11.76,-0.04350301242705661,0.2994975455057986,0.5279352702799405,0.7935320148174362
11.78,-0.04181586705900056,0.3004786242348424,0.5285114083166736,0.792868034996472
11.796,-0.040472831414298464,0.30125151513326326,0.5289760811166081,0.7923343865778758
11.82,-0.0384663391045556,0.30238470133715845,0.5296886192634295,0.7915262470543429
11.84,-0.03679315316548678,0.30330070448112245,0.5302972629838661,0.7908474944091409
11.86,-0.03511181780951261,0.30418985949543725,0.5309189526375363,0.790165017803572
11.876,-0.03375914581011315,0.3048811553946027,0.5314264652762221,0.7896161809154142
11.892,-0.03240011564371097,0.3055557089139759,0.5319429594874934,0.789064401115675
11.92,-0.02999760975080911,0.30669776310852276,0.5328680645153172,0.7880915247185231
11.936,-0.028614191496137184,0.30733106017440176,0.5334180660986741,0.7875239769407986
11.956,-0.026917963168481596,0.30814001834042815,0.5341113722620504,0.7867974290606004
11.984,-0.024628053301131672,0.3093345979258561,0.5350788133248148,0.7857456516249731
12.0,-0.02334165590497698,0.3100404241328656,0.5356312140770365,0.7851301197951116
12.02,-0.021739817870911924,0.31094235476208004,0.5363225540334129,0.7843470853958913
12.04,-0.020133490301423907,0.31185839129511356,0.53701347822201,0.7835531319285279
12.056,-0.018837926807105686,0.3125978682894618,0.5375661813432833,0.7829114291735015
12.072,-0.01752755977800061,0.3133399217219746,0.5381202428431492,0.782264330227274
12.088,-0.016197274732929416,0.3140827199795729,0.5386764043033176,0.7816120679392737
12.112,-0.014154069224018082,0.31519156500916135,0.5395126273929279,0.7806279937044643
12.128,-0.012756341333012771,0.3159236656351206,0.5400721839965423,0.7799689412538612
12.144,-0.011330259195161674,0.3166507881293374,0.5406397533571109,0.779302611758489
12.164,-0.009507857415696987,0.31754973130111874,0.5413580141810733,0.7784621180763229
12.18,-0.008018516611423833,0.3182603073927415,0.5419381460035279,0.7777847555949454
12.196,-0.006503288931811726,0.3189628028564385,0.5425218790093214,0.777103885219492
12.224,-0.0037895753862248,0.3201720419566585,0.543549942964978,0.7759052533463509
12.244,-0.0018010726903242274,0.3210151404893336,0.5442846929142592,0.7750485202701881
12.268,0.0006341164297454537,0.3220054083259745,0.5451755538612783,0.7740127456167789
12.284,0.0022644796695582624,0.3226721976784617,0.545780673800724,0.773305231511339
12.308,0.004667632633324943,0.32373937712793927,0.546691611521443,0.7722041898322632
12.324,0.006252262737963256,0.3244884942739563,0.5472939919505332,0.771451497288926
12.344,0.008226035658976137,0.3254553752963927,0.5480457818912223,0.7704913704768278
12.364,0.010204873430416065,0.3264460049761493,0.5487905702330355,0.7695178857029126
12.388,0.012594458151182507,0.3276488956392974,0.5496842445640217,0.7683324879818032
12.412,0.015013456139857804,0.32885208620957584,0.5505805739212295,0.7671322787830764
12.436,0.01747098949098771,0.3300397153965895,0.551495042232039,0.7659123769600708
12.46,0.0199732905699117,0.33119012861707087,0.5524282112870236,0.7646811346859798
12.476,0.02166828539746935,0.3319267270180275,0.5530597991431212,0.7638586203420134
12.5,0.024243869631635585,0.33298049600579427,0.5540354972237699,0.7626145106677616
12.516,0.02599222622578577,0.3336433599265014,0.5546984863003883,0.7617848133487832
12.532,0.027766160453067623,0.3342723598174462,0.5553710809630387,0.760955972593498
12.548,0.02956634452571029,0.3348659972415468,0.5560539487566788,0.7601280163465337
12.568,0.03184996408342743,0.33556016160079616,0.5569299964032426,0.7590875686247379
12.584,0.0337014546201071,0.3360797322378132,0.5576445766578572,0.7582526964406576
12.6,0.0355747971885204,0.3365674690293494,0.5583664127120763,0.7574191189501498
12.62,0.03793376426821107,0.3371544961967192,0.5592740727755064,0.7563731795508603
12.64,0.04027206515015703,0.33777447156796236,0.5601864752824124,0.7552997286085787
12.656,0.04213823229250837,0.338286169856999,0.5609186291315021,0.7544250315014611
12.672,0.044014199727843546,0.33879898973173056,0.5616490557097927,0.7535438494204397
12.692,0.04638298845311938,0.33942849824335347,0.5625607202287253,0.7524376047342115
12.716,0.04927354203057808,0.34015105102652216,0.5636684508381351,0.7510973692345423
12.736,0.051736517519721886,0.3407075058316062,0.5645957944635309,0.7499822111883934
12.756,0.05425460177073312,0.3412178015579962,0.5655237539404794,0.748872308084426
12.772,0.05631053812753418,0.34159125185065453,0.5662674727295972,0.7479877601159829
12.788,0.05840250229272337,0.3419354048183085,0.5670107906534945,0.7471064783149636
12.812,0.06160987429047823,0.34239843485488314,0.568125749090399,0.7457886218086939
12.828,0.063794860697996,0.3426678754612268,0.5688692478689685,0.744913902209112
12.848,0.06657666566803062,0.3429547371332982,0.5698088927551559,0.7438194818660648
12.864,0.06884035288932211,0.34314218963581616,0.5705617028838785,0.742949383678498
12.884,0.07171688280116732,0.3433322471646088,0.5715024156736029,0.7418656520269827
12.904,0.07464577869600217,0.3434781734919063,0.5724442234654129,0.7407822642845951
12.924,0.07760025959774092,0.34363788929407196,0.5733772859952908,0.7396821538042897
12.944,0.0805687125496367,0.3438448801188019,0.5742887193045314,0.7385606595627349
12.96,0.08295787582676045,0.3440376694141105,0.5750029648756306,0.73765009540205
12.98,0.08597034072808935,0.34429843373453545,0.5758713748178031,0.7365051586435055
12.996,0.08841174274659454,0.3445125198200404,0.5765280322203644,0.7356017370125432
13.012,0.09087586534794118,0.34473375065286554,0.577173828186331,0.734690812733361
13.028,0.09336341574599213,0.3449608172592659,0.5778091239130798,0.7337723921481781
13.052,0.09714207378832371,0.3453089200894006,0.5787392673654538,0.7323837980294853
13.068,0.09969714788301057,0.34554171483858714,0.5793431708245024,0.7314525906915725
13.088,0.10292691298197612,0.3458319643288413,0.5800875518468837,0.7302771632912706
13.108,0.10619066401361514,0.34612183450513234,0.5808233906595198,0.7290866940343435
13.128,0.10948348312908843,0.3464080984980457,0.5815521810834572,0.7278817602426679
13.152,0.11347021242563572,0.34674381434564117,0.5824132507169705,0.7264213952620118
13.172,0.11681814452805804,0.347016182884373,0.5831202738577076,0.7251924131852824
13.192,0.12018954449817784,0.34728161366780774,0.5838168009013867,0.7239529661427425
13.212,0.12358282809213936,0.34753791498596903,0.5845066241512417,0.7227009676008973
13.232,0.12699867551081626,0.347779355511999,0.5851884329172091,0.721439778691235
13.256,0.13112542051461046,0.3480444158976758,0.58599524958689,0.7199172008772333
13.272,0.13389035344394545,0.34820152201759647,0.5865259804091227,0.7188994002114636
13.296,0.138042737822677,0.34844170792238277,0.5873005668224244,0.7173636615584955
13.316,0.14149052734228085,0.34869331373218354,0.5879160987150572,0.7160642879675954
13.336,0.14493425310730237,0.34896600927937005,0.5885106116366312,0.7147531368486166
13.356,0.1483762067777886,0.34923824631540545,0.5890925413965731,0.7134333369304395
13.376,0.15181482261938972,0.34949546463581155,0.5896613341476167,0.7121128357523787
13.396,0.1552460598809501,0.34972465437454114,0.590219989918791,0.7107965183611344
13.424,0.16002963896204653,0.34998266906275993,0.5910123766329781,0.7089478236626605
13.444,0.16343542975009234,0.3501050418842591,0.5915723626580311,0.7076421833729379
13.468,0.16750140527438295,0.3501739618797199,0.5922407597067488,0.706096564355429
13.488,0.17086181207405712,0.3501614527962963,0.5927976987563515,0.7048291186518408
13.504,0.17352978638558056,0.350103960763622,0.5932435614154307,0.7038300268770402
13.528,0.17749448051351174,0.3499339368400365,0.593913836952695,0.7023590986888401
